Ni,Si,Ce,La,cold_rolling_strain,annealing_T,annealing_t,solution_T,solution_t,aging_T,aging_t,UTS,conductivity,hardness,is_cold_rolled,is_annealed,is_solution,is_aged,log_Ni,log_Si,log_Ce,log_La,precipitation_index
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,450,4.0,,40.0,200.0,0,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,3
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,450,5.0,,44.0,210.0,0,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,3
3.0,0.52,0.0,0.0,-1.0,920,8.0,920,1.0,450,8.0,,45.0,190.0,0,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,3
3.0,0.52,0.0,0.0,80.0,920,8.0,920,1.0,450,1.0,830.0,46.0,235.0,1,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,4
3.0,0.52,0.0,0.0,80.0,920,8.0,920,1.0,450,2.0,780.0,47.0,225.0,1,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,4
3.0,0.52,0.0,0.0,80.0,920,8.0,920,1.0,450,4.0,700.0,48.0,210.0,1,1,1,1,1.098612289001443,-0.6539264654835871,-20.72326583694641,-20.72326583694641,4
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,919.0,45.0,,0,0,0,0,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,0
3.0,0.6,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,985.0,36.9,,0,0,0,0,1.098612289001443,-0.5108256220993241,-20.72326583694641,-20.72326583694641,0
4.0,1.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,704.0,48.0,,0,0,0,0,1.386294361369891,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,0
4.0,1.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,897.0,38.0,,0,0,0,0,1.386294361369891,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,0
2.4,0.4,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,627.0,39.0,,0,0,0,0,0.8754687377705666,-0.9162907293741549,-20.72326583694641,-20.72326583694641,0
2.4,0.4,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,686.0,42.0,,0,0,0,0,0.8754687377705666,-0.9162907293741549,-20.72326583694641,-20.72326583694641,0
3.2,0.7,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,550.0,55.0,,0,0,0,0,1.163150810118181,-0.3566749425101611,-20.72326583694641,-20.72326583694641,0
3.2,0.7,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,700.0,36.0,,0,0,0,0,1.163150810118181,-0.3566749425101611,-20.72326583694641,-20.72326583694641,0
3.0,1.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,800.0,30.0,,0,0,0,0,1.098612289001443,1.000000082240371e-09,-20.72326583694641,-20.72326583694641,0
2.5,0.5,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,780.0,40.0,,0,0,0,0,0.9162907322741551,-0.6931471785599453,-20.72326583694641,-20.72326583694641,0
5.2,1.2,0.0,0.0,-1.0,1020,4.0,980,0.5,450,1.0,850.0,47.5,248.0,0,1,1,1,1.648658625779689,0.182321557627288,-20.72326583694641,-20.72326583694641,3
5.2,1.2,0.0,0.0,-1.0,950,1.0,980,0.5,450,8.0,,20.4,252.0,0,1,1,1,1.648658625779689,0.182321557627288,-20.72326583694641,-20.72326583694641,3
3.2,0.75,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,,25.6,168.0,0,0,0,0,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,0
3.2,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,-1,-1.0,,16.11,121.5,0,0,1,0,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,1
3.2,0.75,0.0,0.0,-1.0,-1,-1.0,900,1.0,450,0.25,,,184.3,0,0,1,1,1.163150810118181,-0.2876820711184476,-20.72326583694641,-20.72326583694641,2
1.96,0.55,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,889.7,48.8,,0,0,0,0,0.67294447375263,-0.5978369989374386,-20.72326583694641,-20.72326583694641,0
4.7,0.95,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,972.6,33.3,,0,0,0,0,1.547562508928779,-0.05129329333491903,-20.72326583694641,-20.72326583694641,0
1.86,0.57,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,686.2,47.6,,0,0,0,0,0.6205764882627444,-0.5621189163991553,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.0,0.0,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,145.0,,68.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-20.72326583694641,0
0.0,0.0,0.0,0.022,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,155.0,,73.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.816712780169277,0
0.0,0.0,0.0,0.04,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,158.0,,73.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-3.218875799868201,0
0.0,0.0,0.0,0.089,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,155.0,,73.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-2.419118898014042,0
0.0,0.0,0.0,0.18,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,169.0,,73.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-1.714798422536371,0
0.0,0.0,0.0,0.32,-1.0,-1,-1.0,-1,-1.0,-1,-1.0,188.0,,75.0,0,0,0,0,-20.72326583694641,-20.72326583694641,-20.72326583694641,-1.139434280063365,0
